content_id,source_url,title,text,chunk_index,question,expected_keywords
11,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","를 듣고 다음과 같이 말하였다. ""당신은 기계가 할 수 없는 어떤 것이 있다고 주장한다. 만일 당신이 그 기계가 할 수 없는 것이 무엇인지를 정확하게 이야기해준다면, 나는 언제든지 그 일을 수행할 수 있는 기계를 만들 수 있다."" 했다. 폰 노이만은 이미 그 전에 모든 처리절차(procedure)는 (범용)컴퓨터에 의해서 시뮬레이션 될 수 있다고 이야기함에 따라 쳐치-튜링 이론을 언급했다.
1969년에 매카시와 헤이스는 그들의 논문 ""인공지능 관점에서 바라본 철학적인 문제들""에서프레임 문제를 언급하였다.

## 인공지능의 탄생(1943-1956)

1940년대 후반과 1950년대 초반에 이르러서 수학, 철학, 공학, 경제 등 다양한 영역의 과학자들에게서 인공적인 두뇌의 가능성이 논의되었다. 1956년에 이르러서, 인공지능이 학문 분야로 들어섰다.

## 인공두뇌학과 초기 신경 네트워크",10,듣고 다음과 같이 말하였다의 주요 특징은 무엇인가요?,"듣고 다음과 같이 말하였다,당신은 기계가,없는 어떤 것이 있다고 주장한다,만일 당신이,기계가"
12,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","에 이르러서, 인공지능이 학문 분야로 들어섰다.

## 인공두뇌학과 초기 신경 네트워크

생각하는 기계에 대한 초기 연구는 30년대 후기에서부터 50년대 초기의 유행한 아이디어에 영감을 얻은 것이었다. 당시 신경학의 최신 연구는 실제 뇌가 뉴런으로 이루어진 전기적인 네트워크라고 보았다.위너가 인공두뇌학을 전기적 네트워크의 제어와 안정화로 묘사했으며,섀넌의 정보 과학은 디지털 신호로 묘사했다. 또 튜링의 계산 이론은 어떤 형태의 계산도 디지털로 나타낼 수 있음을 보였다. 이런 여러 밀접한 연관에서, 인공두뇌의 전자적 구축에 대한 아이디어가 나온 것이다.월터의 거북이 로봇이 이 아이디어를 중요하게 포함한 연구의 예이다. 이 기계는 컴퓨터를 사용하지 않고 아날로그 회로를 이용했지만, 디지털의 전자적, 상징적 추리를 보여주기엔 충분했다.월터 피츠(Walter Pitts)와 워런 매컬러(Warren Sturgis McCulloch)는 인공 신경망에 기인한 네트워크를 분석하고 그들이 어떻게 간",11,이르러서이란 무엇인가요?,"이르러서,인공지능이 학문 분야로 들어섰다,인공두뇌학과 초기 신경 네트워크,생각하는 기계에 대한 초기 연구는,년대 후기에서부터"
13,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","urgis McCulloch)는 인공 신경망에 기인한 네트워크를 분석하고 그들이 어떻게 간단한 논리적 기능을 하는지 보여주었다. 그들은 후에 신경 네트워크라 부르는 기술을 첫번째로 연구한 사람이다. 피츠와 매컬러는 24살의 대학원생인 젊은마빈 민스키를 만났고, 민스키는 1951년 첫번째 신경 네트워크 기계인 SNARC를 구축했다. 민스키는 향후 50년동안 인공지능의 가장 중요한 지도적, 혁신적 인물 중 하나가 되었다.

## 튜링 테스트

1950년앨런 튜링은 생각하는 기계의 구현 가능성에 대한 분석이 담긴, 인공지능 역사에서 혁혁한 논문을 발표했다.그는 ""생각""을 정의하기 어려움에 주목해, 그 유명한 튜링테스트를 고안했다. 텔레프린터를 통한 대화에서 기계가 사람인지 기계인지 구별할 수 없을 정도로 대화를 잘 이끌어 간다면, 이것은 기계가 ""생각""하고 있다고 말할 충분한 근거가 된다는 것이었다.튜링 테스트는 인공 지능에 대한 최초의 심도 있는 철학적 제안으로 평가받는다.",12,인공 신경망에 기인한 네트워크를 분석하고 그들이 어떻게 간단한 논리적 기능을 하는지 보여주었다이란 무엇인가요?,"인공 신경망에 기인한 네트워크를 분석하고 그들이 어떻게 간단한 논리적 기능을 하는지 보여주었다,그들은 후에 신경 네트워크라 부르는 기술을 첫번째로 연구한 사람이다,피츠와 매컬러는,살의 대학원생인 젊은마빈 민스키를 만났고,민스키는"
14,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","것이었다.튜링 테스트는 인공 지능에 대한 최초의 심도 있는 철학적 제안으로 평가받는다.

## 게임 인공지능

1951년에, 맨체스터 대학의 페란티 마크 1(Ferranti Mark 1) 기계를 사용하여 크리스토퍼 스트레이(Christopher Strachey)는 체커 프로그램을 작성했고, 디트리히 프린츠(Dietrich Prinz)는 체스 프로그램을 작성했다.아서 새뮤얼(Arthur Samuel)이 50년대 중반과 60년대 초반에 개발한 체커 프로그램은 결국 존경받는 아마추어에 도전할 수 있는 충분한 기술적 발전을 이룩했다.

## 상징 추론과 논리 이론

디지털 컴퓨터에 접할 수 있어진 50년대 중반에 이르러서, 몇몇 과학자들은 직관적으로 기계가 수를 다루듯 기호를 다루고, 사람처럼 기호의 본질적인 부분'까지 다룰 수 있을 것이라고 생각했다.이것은 생각하는 기계를 만드는 새로운 접근 방법이었다.",13,것이었다이란 무엇인가요?,"것이었다,튜링 테스트는 인공 지능에 대한 최초의 심도 있는 철학적 제안으로 평가받는다,게임 인공지능,맨체스터 대학의 페란티 마크,기계를 사용하여 크리스토퍼 스트레이"
15,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","다룰 수 있을 것이라고 생각했다.이것은 생각하는 기계를 만드는 새로운 접근 방법이었다. 1956년에, 앨런 뉴얼(Allen Newell)과 허버트 사이먼(Herbert A. Simon)은 ""논리 이론""을 구현했다. 그 프로그램은 결국 러셀과 화이트헤드의 '수학 원리'에 나오는 52개의 정리 중 32개를 증명해냈고, 일부 새롭고 더 우아한 증거를 찾아내기도 했다.

## 다트머스 컨퍼런스 1956년: AI의 탄생

1956년에 열린 다트머스 컨퍼런스는마빈 민스키와존 매카시, 그리고 IBM의 수석 과학자인클로드 섀넌과네이선 로체스터가 개최했다. 컨퍼런스는 ""학습의 모든 면 또는 지능의 다른 모든 특성로 기계를 정밀하게 기술할 수 있고 이를 시물레이션 할 수 있다""라는 주장을 포함하여 제안을 제기했다. 참가자는 레이 솔로모노프(Ray Solomonoff),올리버 셀프리지(Oliver Selfridge),트렌처드 모어(Trenchard More), 아서 새뮤얼(Arthur Smuel),",14,있을 것이라고 생각했다에 대해 설명해주세요.,"있을 것이라고 생각했다,이것은 생각하는 기계를 만드는 새로운 접근 방법이었다,앨런 뉴얼,허버트 사이먼,논리 이론"
16,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","e),트렌처드 모어(Trenchard More), 아서 새뮤얼(Arthur Smuel), 앨런 뉴얼(Allen Newell)과 허버트 사이먼(Herbert A. Simon)으로, 그들 모두 수십년동안 인공지능 연구에서 중요한 프로그램을 만들어온 사람들이었다.컨퍼런스에서 뉴얼과 사이먼은 ""논리 이론""을 소개했고, 매카시는 Artificial Intelligence를 그들의 연구를 칭하는 이름으로 받아들이길 설득했다.1956년 다트머스 컨퍼런스는 AI 라는 이름, 목표점, 첫번째 성공과 이를 이룬 사람들, 그리고 넓은 의미의 AI의 탄생을 포함하는 순간이었다.

## 황금기(1956~1974년)

다트머스 컨퍼런스 이후에, AI라는 새로운 영역은 발전의 땅을 질주하기 시작했다. 이 기간에 만들어진 프로그램은 많은 사람들을 ""놀랍게(astonishing)""만들었는데, 프로그램은 대수학 문제를 풀었고 기하학의 정리를 증명했으며 영어를 학습했다.",15,"인공지능 - 위키백과, 우리 모두의 백과사전에서 트렌처드 모어은 어떤 역할을 하나요?","트렌처드 모어,아서 새뮤얼,앨런 뉴얼,허버트 사이먼,그들 모두 수십년동안 인공지능 연구에서 중요한 프로그램을 만들어온 사람들이었다"
17,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","만들었는데, 프로그램은 대수학 문제를 풀었고 기하학의 정리를 증명했으며 영어를 학습했다.
몇 사람들은 이와같은 기계의 ""지능적"" 행동을 보고 AI로 모든 것이 가능할 것이라 믿었다.연구가들은 개인의 의견 또는 출판물들을 통해 낙관론을 펼쳤고, 완전한 지능을 갖춘 기계가 20년 안에 탄생할 것이라고 예측했다.ARPA(Advanced Research Projects Agency)같은 정부 기관은 이 새로운 분야에 돈을 쏟아부었다.
많은 성공적인 프로그램과 새로운 발전 방향이 50년대 후반과 60년대에 나타났다. 이곳에는 AI 역사에 지대한 영향을 미친 것들을 기술했다.
초기 AI 프로그램은 동일한 기본적인 알고리즘을 사용했다. 게임의 승리나 정리 증명 같은 어떤 목표 달성을 위해, 그들은 한발짝식 나아가는(step-by-step) 방식을 상용했다. 예를 들어미로를 찾아갈때 계속 나아가면서 막힌 길이 있으면 다른 길이 있는 곳까지 되돌아 왔다가 다른 길로 가는 식이었다.",16,만들었는데에 대해 설명해주세요.,"만들었는데,프로그램은 대수학 문제를 풀었고 기하학의 정리를 증명했으며 영어를 학습했다,사람들은 이와같은 기계의,지능적,행동을 보고"
18,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","가면서 막힌 길이 있으면 다른 길이 있는 곳까지 되돌아 왔다가 다른 길로 가는 식이었다. 이런 패러다임은 ""탐색 추리""라 불렸다.주요한 문제는, 간단한 미로에 있어서도 경로로 사용할 수 있는 수가 천문학적으로 많았다는 것이다.
연구가들은 추론 또는 경험적으로 찾은 규칙으로 정답이 아닌듯 보이는 경로를 지우는 방식을 사용했다.뉴엘과 사이먼은 ""범용 문제 해결기(General Problem Solver)""라 부르는 프로그램 속 알고리즘의 범용적인 버전을 포착하려고 노력했다. 다른 ""검색"" 프로그램은 기하학과 대수학의 문제를 해결하는 것처럼 인상적인 작업 - 허버트 게랜터(Herbert Gelenter)의 ""기하학 해결기""나 민스키의 제자인 제임스 슬레이글(James Slage)의 SAINT - 을 수행하길 시도했다.다른 프로그램은 목표와 목표에 다가가기 위한 세부 계획을 검색했고, 여기에는 스탠포드에서 샤키(Shakey) 로봇의 동작을 제어하기 위해 개발한 STRIPS 시스템을 포함한다",17,가면서 막힌 길이 있으면 다른 길이 있는 곳까지 되돌아 왔다가 다른 길로 가는 식이었다의 주요 특징은 무엇인가요?,"가면서 막힌 길이 있으면 다른 길이 있는 곳까지 되돌아 왔다가 다른 길로 가는 식이었다,이런 패러다임은,탐색 추리,불렸다,주요한 문제는"
19,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","에서 샤키(Shakey) 로봇의 동작을 제어하기 위해 개발한 STRIPS 시스템을 포함한다.
AI 연구의 중요한 목표는 영어와 같은 자연어로 컴퓨터와 의사소통할 수 있게 하는 것이었다. 일찍이 다니엘 보로우(Daniel Bobrow)의 STUDENT라는 프로그램은 고등학교 수준의 대수학 단어 문제를 푸는 성공을 보였다.'의미 망'은 개념을 다른 개념들 사이의 노드와 링크 관계로 나타낸다. 의미 망을 사용하는 첫 번째 AI 프로그램은 로스 퀄리언(Ross Quillian)이 작성했고 가장 성공이며 동시에 논쟁이 많았던 버전은 로거 섕크(Roger Schank)의 ""개념 종속 이론(Conceptual dependency theory)""이다.조셉 웨이젠바움(Joseph Weizenbaum)의 ELIZA는 사람들이 그들이 대화를 나누는 때때로 상대가 컴퓨터가 아니라 사람이라고 생각할 정도의 질로 대화했다. 사실, ELIZA는 스스로 생각하여 말하지 않았다.",18,에서 샤키의 주요 특징은 무엇인가요?,"에서 샤키,로봇의 동작을 제어하기 위해 개발한,시스템을 포함한다,연구의 중요한 목표는 영어와 같은 자연어로 컴퓨터와 의사소통할,있게 하는 것이었다"
20,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","이라고 생각할 정도의 질로 대화했다. 사실, ELIZA는 스스로 생각하여 말하지 않았다. 그 프로그램은 오직 판에 박힌 말을 하거나, 상대에게 방금 말한 말을 다시 해 달라고 요청하거나, 상대가 한 말을 몇 개의 문법 법칙에 의해 파싱 할 뿐이었다. ELIZA는 첫 번째 채팅 프로그램이 되었다.
1960년대 후반에, MIT의 AI 연구소에 있던마빈 민스키와시모어 페퍼트는 마이크로월드 연구로 불리는, 인위적인 간단한 상황에 초점을 맞춘 AI 연구를 제안했다. 그들은 성공적인 과학자들이 자주 쉬운 이해를 위해 '마찰면'이라든지 '강체(물리학에서 결코 형태가 변하지 않는 물체)'같은 간단한 모델을 사용한다는 것에 집중했다. 이런 연구의 대부분이 평평한 평면 위의 다양한 형태와 색깔의 블록으로 이루어진 '블록 단위의 세계'에 초점을 맞추는 형식이었다.",19,"인공지능 - 위키백과, 우리 모두의 백과사전에서 이라고 생각할 정도의 질로 대화했다은 어떤 역할을 하나요?","이라고 생각할 정도의 질로 대화했다,스스로 생각하여 말하지 않았다,프로그램은 오직 판에 박힌 말을 하거나,상대에게 방금 말한 말을 다시,달라고 요청하거나"
21,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","다양한 형태와 색깔의 블록으로 이루어진 '블록 단위의 세계'에 초점을 맞추는 형식이었다.
제럴드 서스먼(Gerald Sussman)을 필두로 아돌포 구스만(Adolfo Guzman), 데이비드 월츠(David Waltz) 그리고 패트릭 윈스턴(Patrick Winston)이 마이크로월드 패러다임으로 기계 비전의 혁신을 이끌었다. 같은 시간에, 민스키와 페퍼는 블록을 쌓을 수 있는 로봇 팔을 제작했다. 마이크로월드의 영광스러운 성취는 테리 위노가드(Terry Winograd)의 SHRDLU이며, 이것은 보통의 일반 문장으로 소통해 작업을 계획하고 이를 실행할 수 있었다.
AI 연구의 첫 번째 세대는 그들의 연구 결과에 대해 다음과 같이 예측했다.
1958년, 사이먼(H. A. Simon)과 뉴얼(Allen Newell): ""10년 내에 디지털 컴퓨터가 체스 세계 챔피언을 이길 것이다"", 덧붙여 ""10년 내에 디지털 컴퓨터는 중요한 새로운 수학적 정리를 발견하고 증명할 것이다""라고 말했",20,다양한 형태와 색깔의 블록으로 이루어진에 대해 설명해주세요.,"다양한 형태와 색깔의 블록으로 이루어진,블록 단위의 세계,초점을 맞추는 형식이었다,제럴드 서스먼,필두로 아돌포 구스만"
22,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","10년 내에 디지털 컴퓨터는 중요한 새로운 수학적 정리를 발견하고 증명할 것이다""라고 말했다.
1965년, 사이먼: ""20년 내에 기계가 사람이 할 수 있는 모든 일을 할 것이다.""
1967년, 마빈 민스키: ""이번 세기에 AI를 만드는 문제는 거의 해결 될 것이다.""
1970년, 마빈 민스키: (Life 잡지를 통해서) ""3~8년안에 우리는 평균정도의 인간 지능을 가지는 기계를 가지게 될 것입니다.""
1963년 6월, MIT는 220만 달러를 고등 연구 계획국(Advanced Research Projects Agency - 후에 DARPA로 알려짐)에게 제공받았다. 자금은 민스키와 매카시가 5년전 설립한 ""AI 그룹""이 포섭한 프로젝트 MAC에서 사용되었다. DARPA는 계속해서 매년 300만 달러를 70년대까지 제공했다.DARPA는 또한 유사한 자금을 뉴얼과 사이먼의 CMU 프로그램과 스탠포드 AI 프로젝트에 제공했다.또다른 중요한 AI 연구소는 1965년도널드 미키가에든버러 대",21,것이다의 주요 특징은 무엇인가요?,"것이다,마빈 민스키,내에 디지털 컴퓨터는 중요한 새로운 수학적 정리를 발견하고 증명할 것이다,라고 말했다,사이먼"
23,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","드 AI 프로젝트에 제공했다.또다른 중요한 AI 연구소는 1965년도널드 미키가에든버러 대학교에 세웠다.이 4개의 시설은 계속해서 많은 연도에 걸쳐 학계의 주요한 AI연구소, 그리고 자금처로 존재할 것이다.자금은 몇가지 단서와 함께 제공됐다: ARPA의 기획자 리클리더(J. C. R. Licklider)는 그의 조직은 ""프로젝트가 아니라, 사람에게 투자""해야 한다고 믿었고, 연구자들이 어떤 방향이든 그들의 관심있는 쪽을 연구하도록 허용했다.이것은 MIT에 자유분방한 분위기를 생성했고 해킹 문화를 탄생시키기도 했다. 그러나 이렇게 손을 떼고 지켜보는 형식의 지원은 얼마 지속되지 못했다.

## AI의 첫번째 암흑기(1974-1980)

70년대에 이르자, AI는 비판의 대상이 되었고 재정적 위기가 닥쳤다. AI 연구가들은 그들의 눈앞에 있는 복잡한 문제를 해결하는데 실패했다.",22,프로젝트에 제공했다이란 무엇인가요?,"프로젝트에 제공했다,또다른 중요한,연구소는,년도널드 미키가에든버러 대학교에 세웠다,개의 시설은 계속해서 많은 연도에 걸쳐 학계의 주요한"
24,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","위기가 닥쳤다. AI 연구가들은 그들의 눈앞에 있는 복잡한 문제를 해결하는데 실패했다. 연구가들의 엄청난 낙관론은 연구에 대한 기대를 매우 높여놓았고, 그들이 약속했던 결과를 보여주지 못하자, AI에 대한 자금 투자는 사라져버렸다. 동시에, Connectionism 또는 뉴럴망은 지난 10년동안 마빈 민스키의 퍼셉트론(시각과 뇌의 기능을 모델화한 학습 기계)에 대한 파괴적인 비판에 의해 완전히 중지되었다.그러나 70년대 후반의 AI에 대한 좋지 않은 대중의 인식에도 불구하고, 논리 프로그래밍, 상징 추론과 많은 여러 영역에서의 새로운 아이디어가 나타났다.
1970년대 초, AI 프로그램의 가능성은 제한적이었다. 모든 문제에 걸쳐서 문제를 푸는 인상 깊은 작품들은 겨우 시험용 버전 정도였고, 어떤 의미에선 '장난감'에 가까웠다.AI 연구는 70년대에 더 이상 극복할 수 없는 몇개의 근본적인 한계를 가지게 됐다.몇개의 한계를 통해 십여년 후에 극복되었고, 다른 몇 개는 오늘날까지 남아",23,위기가 닥쳤다이란 무엇인가요?,"위기가 닥쳤다,연구가들은 그들의 눈앞에 있는 복잡한 문제를 해결하는데 실패했다,연구가들의 엄청난 낙관론은 연구에 대한 기대를 매우 높여놓았고,그들이 약속했던 결과를 보여주지 못하자,대한 자금 투자는 사라져버렸다"
25,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","를 가지게 됐다.몇개의 한계를 통해 십여년 후에 극복되었고, 다른 몇 개는 오늘날까지 남아있다.
컴퓨터 능력의 한계: 정말 유용한 무언가를 이루기에는 메모리 또는 처리 속도가 충분하지 않았다. 예를 들어 로스 퀼리언(Ross Quillian)의 자연어 처리에서 성공적인 완수는 오직 20개의 단어 위에서 발휘되었는데, 이것은 메모리가 꽉 찼기 때문이었다.++한스 모라벡은 1976년에 컴퓨터가 지능을 가지기엔 여전히 수백만 배 약하다고 논증했다. 그는 비유를 들었는데, AI가 컴퓨터 능력을 필요로 하는 것은 항공기가 마력을 필요로 하는 것과 같다는 것이었다. 컴퓨터 영상에 대해서, 모라벡은 간단하게 계산하여 실시간으로 사람의 망막을 모션 캡처하려면 범용 컴퓨터가 초당 10^9 명령어(1000MIPS)를 처리해야 할 것이라고 추측했다. 2011년경 실용적인 컴퓨터 영상 프로그램은 10,000~1,000,000 MIPS를 요구한다.",24,가지게 됐다에 대해 설명해주세요.,"가지게 됐다,몇개의 한계를 통해 십여년 후에 극복되었고,개는 오늘날까지 남아있다,컴퓨터 능력의 한계,정말 유용한 무언가를 이루기에는 메모리 또는 처리 속도가 충분하지 않았다"
26,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","년경 실용적인 컴퓨터 영상 프로그램은 10,000~1,000,000 MIPS를 요구한다. 1976년경 5백만에서 8백만 달러사이에 판매되던 가장 빠른 슈퍼컴퓨터인 Cray-1은 오직 80~130 MIPS였고, 당시 전형적인 데스크탑 컴퓨터는 겨우 1 MIPS 남짓이었다.
폭발적인 조합 수와 비용이성: 1972년에 리차트 카프(Hichard Karp)는 문제 해결에 지수적 시간이 요구되는 많은 문제를 보여주었다. 하찮은 문제일지라도 이런 문제의 최적의 해답을 찾는 데 상상할 수도 없는 컴퓨터의 시간이 요구되었다. 즉 지금까지 AI '장난감'에서 사용되었던 방법은 실제적으로 유용한 AI 시스템을 제작하는 데 용이하지 못했다.
상징적 지식과 추론: 영상 처리나 자연어 처리 같은 많은 중요한 AI 프로그램은 실제 세상에 대한 간단하지만 어마어마한 양의 정보를 필요로 한다.",25,년경 실용적인 컴퓨터 영상 프로그램은의 주요 특징은 무엇인가요?,"년경 실용적인 컴퓨터 영상 프로그램은,요구한다,백만에서,백만 달러사이에 판매되던 가장 빠른 슈퍼컴퓨터인,당시 전형적인 데스크탑 컴퓨터는 겨우"
27,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","중요한 AI 프로그램은 실제 세상에 대한 간단하지만 어마어마한 양의 정보를 필요로 한다. 그래야 프로그램이 자신이 보고 있는 것이 무엇인지, 또는 자신이 듣고 있는 것이 무엇인지 아이디어를 찾을 수 있기 때문이다. 이 요구는 아기들의 세상에 대해 알아나가는 것과 유사하다. 연구가들은 곧 요구되는 정보의 양이 엄청나게 광대하다는 것을 발견했다. 1970년대의 누구도 이런 데이터가 포함된 데이터베이스를 만들지 못했고, 누구도 이런 데이터를 프로그램 혼자 터득하는 방법을 알지 못했다.
모라벡의 패러독스: 이론을 제작하고 기하학적 문제를 해결하는 것은 컴퓨터에게 비교적 쉽지만, 얼굴을 인식하거나 장애물을 피해 방을 가로지르는 것은 엄청나게 어렵다. 이 설명은 왜 연구가들이 1970년대에 영상처리나 로봇에 대해 조금밖에 진전을 보이지 못했는지 아는 데 도움이 된다.",26,"인공지능 - 위키백과, 우리 모두의 백과사전에서 중요한은 어떤 역할을 하나요?","중요한,프로그램은 실제 세상에 대한 간단하지만 어마어마한 양의 정보를 필요로 한다,그래야 프로그램이 자신이 보고 있는 것이 무엇인지,또는 자신이 듣고 있는 것이 무엇인지 아이디어를 찾을,있기 때문이다"
28,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","70년대에 영상처리나 로봇에 대해 조금밖에 진전을 보이지 못했는지 아는 데 도움이 된다.
프레임 문제, 자격 문제: 존 맥캐시와 같은 연구가들은 규칙이 규칙 스스로의 구조를 변경하지 못하면 관련 계획 또는 기본 추론 일반 공제를 나타낼 수 없다는 것을 발견했다.

## 자금 지원의 중단

영국 정보나 DARPA, NRC같은 AI 연구자들에게 자금을 주던 기관들은 연구 진행의 부진에 실망했고 결국 AI에 관한 방향성을 가진 자금 지원을 끊었다. 1966년 기계를 이용한 번역을 비판하는 보고서가 ALPAC에 제출되었을 때부터 이런 흐름이 시작되었다. 총 2천만 달러를 지원한 NRC도 지원을 멈췄다.1973년 라이트힐 보고서는 ""장대한 목표(grandios objectives)""를 성취하는 데 실패한 영국의 AI 연구의 상태에 대해 비난했고 결국 영국의 AI 연구소는 해체되었다(보고서는 특히 AI 연구의 실패의 원인이 폭발적인 조합의 수라고 언급했다).DARPA는 CMU의 음성을 이해하는",27,년대에 영상처리나 로봇에 대해 조금밖에 진전을 보이지 못했는지 아는에 대해 설명해주세요.,"년대에 영상처리나 로봇에 대해 조금밖에 진전을 보이지 못했는지 아는,도움이 된다,프레임 문제,자격 문제,맥캐시와 같은 연구가들은 규칙이 규칙 스스로의 구조를 변경하지 못하면 관련 계획 또는 기본 추론 일반 공제를 나타낼"
29,https://ko.wikipedia.org/wiki/%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5,"인공지능 - 위키백과, 우리 모두의 백과사전","구의 실패의 원인이 폭발적인 조합의 수라고 언급했다).DARPA는 CMU의 음성을 이해하는 연구의 연구자들에게 심하게 실망했고 연간 3백만 달러의 지원을 취소했다.1974년에 이르자 AI 연구에대한 투자는 찾기 어려워졌다. 한스 모라벡은 그의 동료의 비현실적인 예측에 의한 위기를 비난했다. ""많은 연구가들이 많은 연구자는 과장을 증가시키는 웹에 휘말렸다.""그러나 여기엔 다른 이슈가 있다: 1969년 맨스필드의 수정안의 통과이후, DARPA는 자금 지원에 대해 ""비직접적인 기초 연구보다, 임무 완수에 직결된 연구""를 수행하라는 증가하는 압력을 받고 있었다. 창조성 높은 지원, 자유분방한 연구는 1960년대와 함께 떠났고 DARPA에서 다시 오지 않을 것이다. 대신, 자금은 자동조정 탱크나 전투 관리 시스템과 같은 분명한 프로젝트와 명확한 목표를 향할 것이다.

## 캠퍼스 전역의 비판들",28,구의 실패의 원인이 폭발적인 조합의 수라고 언급했다에 대해 설명해주세요.,"구의 실패의 원인이 폭발적인 조합의 수라고 언급했다,음성을 이해하는 연구의 연구자들에게 심하게 실망했고 연간,백만 달러의 지원을 취소했다,년에 이르자,연구에대한 투자는 찾기 어려워졌다"
